Name,Index,InnerIndex,Desc,Emotion,Text
name,,,,,Stella
d_place,,,,,Unknown
d_tokki,0,,,,"Kind and gentle, somewhat logical."
d_tokki,1,,,,Likes different types of tea.
d_tokki,2,,,,Grows flowers in her lab.
d_tokki,3,,,,Has served Jonas for a long time.
d_tokki,4,,,,Humanoid computer made by LeVi.
d_tokki,5,,,,Three Sizes 6
d_tokki,6,,,,Three Sizes 7
t_keisho,,,,,
t_aisatu,0,,,,My name is {0}.
t_suspect,0,,,Annoyed,"{0}... Be careful!
Please, trust me...
You're in danger..."
t_suspect,1,,,Neutral,"{0}, your comments are viewed as awkward and loud.
This hinders the collection of crucial information."
t_suspect,2,,,Neutral,"We are being used by {0}...
Does nobody else feel this way?"
t_suspect,3,,,Neutral,"{0}, are you purposely refraining from commenting?"
t_suspect,4,,,Annoyed,"Probability that {0} is on our side is low.
Unfortunately, this is the result of my calculations."
t_suspect,5,,,Hurt,Yes... {0}'s behavior does indeed invite suspicion.
t_suspect,6,,,Hurt,"{0}...
I'm afraid I can no longer help you, {0}.
It's unfortunate, but it's a choice I must make..."
t_suspect,7,,,Hurt,"Why was {1} attacked...?
Thinking of a reason leads me to... {0}.
I have no choice but to suspect you."
t_suspect_r,0,,,Annoyed,"I've been watching {0} closely...
I cannot overlook how suspicious {0} seems."
t_suspect_r,1,,,Hurt,I don't feel that {0} taking over the floor is a healthy way to do this.
t_suspect_r,2,,,Thinking,"Is it safe to trust {0}?
I don't feel this would our best course of action..."
t_suspect_r,3,,,Annoyed,"{0}...
Why do you not speak up?
Is there a reason for your silence...?"
t_suspect_r,4,,,Hurt,"Probability tells me that we should not trust {0}.
However, I really just don't know..."
t_suspect_r,5,,,Thinking,"{0}, are you really...
On our side...?"
t_suspect_r,6,,,,...
t_suspect_r,7,,,,...
t_suspect_add,0,,,Neutral,"I still lack required information, so it's just my impression...
But {0}'s behavior feels very unnatural."
t_suspect_t0,0,,,Thinking,Yes... We should be wary of {0}.
t_suspect_t0,1,,,Neutral,{0} is certainly speaking up too frequently.
t_suspect_t0,2,,,Neutral,I would like to make my suspicion of {0} known.
t_suspect_t0,3,,,Annoyed,"Something about this failure to speak up...
It bothers me."
t_suspect_t0,4,,,Neutral,"Probability-wise, yes...
I agree with {1}'s viewpoint."
t_suspect_t0,5,,,Neutral,I feel it would be beneficial to watch {0} closely.
t_suspect_t0,6,,,Neutral,"I support {1}.
I'm afraid I must stand up against {0}."
t_suspect_t1,0,,,Hurt,So... is {0} dangerous after all?
t_suspect_t1,1,,,Neutral,I feel there is a high risk of danger.
t_suspect_t1,2,,,Hurt,"Yes...
I, too, am hesitant to trust {0}."
t_suspect_t1,3,,,Hurt,"Oh, {0}... This... will not go well."
t_suspect_t1,4,,,Annoyed,"My assessment of {0}'s risk level is...
Not a number we can easily overlook."
t_suspect_t1,5,,,Thinking,"Hm? {0}...?
Yes... I cannot deny that possibility."
t_suspected0,0,,,Thinking,Really...? I... Um...
t_suspected0,1,,,Annoyed,B-but...
t_hanron0,0,,,Neutral,"{1}...
Is it not too soon to start assuming {0} is our enemy?"
t_hanron0,1,,,Annoyed,"Or, just maybe, by suspecting {0}, {1} is...
Attempting to divert doubt from themselves?"
t_hanron1,0,,,Happy,I... I shall trust {0}.
t_hanron_t0,0,,,Smug,"As stated, we have little reason to doubt {0}."
t_hanron_t1,0,,,Smug,"Yes, I too see little reason to suspect {0}."
t_trust,0,,,Thinking,"{0}... I trust you...
{0}..."
t_trust,1,,,Neutral,"Probability of being on our side is quite high...
We should trust {0}."
t_trust,2,,,Smug,"I trust {0}.
How about all of you...?"
t_trust_r,0,,,Hurt,"{0}, you may be deserving of our suspicion...
However, I want to take a chance and trust you, {0}..."
t_trust_r,1,,,Neutral,"Can we all take a chance and trust {0}?
I feel it may help us in the end, and poses little risk."
t_trust_r,2,,,Smug,"Based on what I've seen and heard here...
Yes, I feel {0} deserves our trust."
t_trust_t0,0,,,Smug,"I have no objection.
Trusting {0} poses little to no risk."
t_trust_t1,0,,,Happy,It may... be worth it to offer our trust.
t_trusted0,0,,,Happy,Thank you. I appreciate it...
t_thanron0,0,,,Hurt,"I, too, want to trust {0}.
However... it is simply too dangerous."
t_thanron1,0,,,Annoyed,"Wait.
Would it not be dangerous to trust {0} unconditionally?"
t_thanron_t0,0,,,Neutral,"Yes...
We do not yet have enough evidence that we can trust {0}."
t_thanron_t1,0,,,Neutral,"As stated, it is still too much of a risk to trust {0}."
t_hosho,0,,,Smug,"So, {0} has been proven to be {1}.
Hehe! I'm so happy."
t_hosho,1,,,Neutral,"{0} poses no danger to us.
If nothing else, that much at least is certain."
t_hosho_enemy,0,,,Thinking,"According to my data...
Chances of {0} being {1} are zero."
t_hosho_enemy,1,,,Surprised,"Everyone, please listen!
{0} has been proven to be {1}.
But, how could..."
t_hosho_enemy,2,,,Annoyed,"Earlier, it was proven that {0} is {1}.
That is all I have to say..."
t_hosho_enemy,3,,,Surprised,"{0} has been proven to be {1}!
You are an enemy to us all!"
t_hosho_enemy,4,,,Hurt,"{0}'s account does not match the current data.
Therefore, {0}'s account cannot be trusted.
How unfortunate..."
t_hosho_enemy,5,,,Annoyed,"There is zero possibility that {0} is Gnosia...
However, {0} has also proven to be untrustworthy."
t_hosho_miss,0,,,Hurt,"{0}, my apologies...
But that cannot currently be proven to be true."
t_hosho_miss,1,,,Thinking,"Yes, that is true.
However, there is no reason to bring that up again now..."
