Name,Index,InnerIndex,Desc,Emotion,Text
name,,,,,Setsu
d_place,,,,,Base 52
d_tokki,0,,,,Strong sense of justice & responsibility. Logical.
d_tokki,1,,,,Looping in different order than main character.
d_tokki,2,,,,"Dislikes Sha-Ming, sometimes fights with him."
d_tokki,3,,,,Federal Galactic Army Special Forces member.
d_tokki,4,,,,"Hopes to save everyone onboard, if possible."
d_tokki,5,,,,"Escaped certain death with the ""key""."
d_tokki,6,,,,Three Sizes 7
t_keisho,,,,,
t_aisatu,0,,,Neutral,"I'm {0}. Friend or foe, we're in this together.
Our fates are intertwined."
t_suspect,0,,,Thinking,"A proposal... Let's remove {0}.
Even if {0} is on our side, I feel it's too dangerous."
t_suspect,1,,,Neutral,"{0}, don't speak up so much.
I want to avoid biased information."
t_suspect,2,,,Thinking,"We've been blindly accepting {0}'s opinions.
Can we really trust {0}...? Let's reassess this, carefully."
t_suspect,3,,,Annoyed,"I'm warning you, {0}.
Staying quiet like that will only benefit the enemy."
t_suspect,4,,,Thinking,"If I had to doubt someone...
Stochastically, I feel it should be {0}."
t_suspect,5,,,Annoyed,"I don't care if you lie, {0}.
But what's the purpose of these lies?"
t_suspect,6,,,Smug,"Listen, {0}...
I can't help you anymore.
It may endanger everyone."
t_suspect,7,,,Thinking,"This time, {1} was eliminated...
And {1} was at odds with... you, {0}.
More than enough reason to doubt you."
t_suspect_r,0,,,Neutral,"{0} is... dangerous, for certain.
We'd do best to assume they're the enemy."
t_suspect_r,1,,,Thinking,"Be careful, {0}.
Attract too much attention, and you may be targeted next."
t_suspect_r,2,,,Neutral,"We seem to believe that {0} is on our side.
Or rather, we were tricked into believing so?"
t_suspect_r,3,,,Neutral,"{0}, it's not good to keep quiet like that.
You have to prove that you're worth our trust."
t_suspect_r,4,,,Thinking,"There is a significant chance that {0} is our enemy.
We can't forget that."
t_suspect_r,5,,,Hurt,"{0}, I thought you were on our side, but...
Apparently, I was wrong..."
t_suspect_r,6,,,Smug,"Listen, {0}...
I can't help you anymore.
It may endanger everyone."
t_suspect_r,7,,,,"{0} is suspicious, according to {1}."
t_suspect_add,0,,,Neutral,"We still don't know who our enemy is...
But I've chosen not to trust {0}.
Maybe this will help me to find something out."
t_suspect_t0,0,,,Annoyed,"If you're going up against {0}, then I'll cooperate."
t_suspect_t0,1,,,Thinking,"I see...
{0} may be trying to hinder the exchange of information."
t_suspect_t0,2,,,Thinking,"{0} is...
Well, I feel there's sufficient reason to be wary."
t_suspect_t0,3,,,Neutral,OK. We need to keep an eye on {0}.
t_suspect_t0,4,,,Neutral,Yes. I feel we should be suspicious of {0}.
t_suspect_t0,5,,,Neutral,"So you want to get rid of {0} ASAP, huh?
I think I agree."
t_suspect_t0,6,,,Neutral,"Of course I'm in.
To me at least, {0} is definitely the enemy here."
t_suspect_t1,0,,,Thinking,I can't agree with that... But I'll cooperate.
t_suspect_t1,1,,,Neutral,"{0}, the enemy is likely paying close attention to you now.
Move with caution, {0}."
t_suspect_t1,2,,,Surprised,{0}? The enemy? But...
t_suspect_t1,3,,,Neutral,"We need information, {0}.
Help us out... if you're really on our side."
t_suspect_t1,4,,,Thinking,I guess we can't overlook the potential risk of having {0} around...
t_suspect_t1,5,,,Thinking,I think {0} may be the enemy after all...
t_suspected0,0,,,Thinking,"So, I guess I'm in the way, huh?"
t_suspected0,1,,,Neutral,"Let's calm down and talk this through, everyone...
Get too emotional, and the enemy's got us."
t_hanron0,0,,,Annoyed,"I've got {0}'s back.
If you're gonna go after {0}, then I'm gonna push back."
t_hanron0,1,,,Annoyed,"{1}, what is it you're after? Are you trying to split us up?
I can't let you do that."
t_hanron1,0,,,Neutral,"No, we can't eliminate {0} now.
We should see how things play out."
t_hanron_t0,0,,,Thinking,I don't want {0} to go away just now...
t_hanron_t1,0,,,Thinking,"I'm conflicted...
I feel that {0} could be on our side."
