Name,Index,InnerIndex,Desc,Emotion,Text
name,,,,,Player
t_keisho,,,,,
t_aisatu,0,,,,You greeted the crew.
t_suspect,0,,,,You stated your dislike of {0}.
t_suspect,1,,,,You pointed out that {0} is acting conspicuously.
t_suspect,2,,,,You pointed out that {0} is trying suspiciously hard to gain trust.
t_suspect,3,,,,You pointed out that {0} has been suspiciously quiet.
t_suspect,4,,,,"You pointed out that probabilistically, {0} is suspicious."
t_suspect,5,,,,You pointed out some questionable points about {0}.
t_suspect,6,,,,You stated that you will no longer cooperate with {0} due to suspiscion.
t_suspect,7,,,,"You pointed out that considering {1}'s disappearance, {0} is suspicious."
t_suspect_t0,0,,,,You stated that you too had been doubting {0}.
t_suspected0,0,,,,Some seem to be doubting you...
t_suspected0,1,,,,People seem to dislike you...
t_hanron0,0,,,,You refuted the doubts against {0}.
t_hanron0,1,,,,You refuted the doubts against {0}.
t_hanron_t0,0,,,,You stated that you too trust {0}.
t_trust,0,,,,You stated your fondness for {0}.
t_trust,1,,,,"You pointed out that probabilistically, {0} is not suspicious."
t_trust,2,,,,You announced that you trust {0}.
t_trust_t0,0,,,,You stated that you too trust {0}.
t_trusted0,0,,,,People seem to trust you...
t_thanron0,0,,,,You stated that {0} is suspicious after all.
t_thanron_t0,0,,,,You stated that you too doubt {0}.
t_hosho,0,,,,You pointed out that {0} is definitely {1}.
t_hosho,1,,,,You stated that {0} is definitely human.
t_hosho_enemy,0,,,,You pointed out that {0} couldn't possibly be {1}.
t_hosho_enemy,1,,,,You pointed out that {0} is definitely {1}.
t_hosho_enemy,2,,,,You pointed out that {0} is definitely {1}.
t_hosho_enemy,3,,,,You pointed out that {0} is definitely {1}.
t_hosho_enemy,4,,,,You pointed out the inconsistencies in {0}'s comments.
t_hosho_enemy,5,,,,You pointed out that {0} is an AC Follower or a Bug.
t_hosho_miss,0,,,,You pointed out that {0}'s logic is flawed.
t_hosho_miss,1,,,,You stated that it's a bit late for comments like that.
t_hosho_get,0,,,,You thanked {0} for vouching for you.
t_hosho_get,1,,,,They've seen through your lie...
t_tohyo_mae,0,,,,It's about time to vote...
t_tohyo_sai,0,,,,A decisive vote is about to begin...
t_shokei,0,,,,You've been selected for cold sleep...
t_shokei,1,,,,You've been selected for cold sleep after all...
t_wakare,0,,,,You bid farewell to {0}.
t_karare,0,,,Surprised,"Y-you...!
So you were {0}!"
t_imjinro,0,,,Gnosia,You announced to everyone that you are {0}.
t_shori,0,,,Smug,"The threat of {0} is gone from the ship.
Victory...!"
t_tohyo_kurikaeshi,0,,,,"You said ""Let's think of a plan instead of going around in circles."""
t_tohyo_jeno,0,,,,You proposed putting all candidates into cold sleep.
t_tohyo_alive,0,,,,You proposed skipping cold sleep.
t_tohyo_jeno_ok,0,,,,You agreed to putting everyone into cold sleep.
t_tohyo_jeno_ng,0,,,,You spoke out against putting everyone into cold sleep.
t_tohyo_alive_ok,0,,,,You agreed with skipping cold sleep.
t_tohyo_alive_ng,0,,,,You spoke out against skipping cold sleep.
t_tohyo_jeno_kettei,0,,,,Cold sleep for all was decided via majority vote.
t_tohyo_alive_kettei,0,,,,Skipping cold sleep was decided via majority vote.
t_tohyo_hitei,0,,,,"Due to the number of disagreements, a conclusion could not be reached..."
t_tohyo_dame,0,,,,"Time has run out, so nothing will be done for the time being..."
t_co,0,,,,dammy
t_co,1,,,Neutral,You announced your role as {0}.
t_co,2,,,Neutral,You announced your role as {0}.
t_co,3,,,Neutral,You announced your role as {0}.
t_co,4,,,Neutral,"You stated that, being {0}, you couldn't possibly be Gnosia, and that the other {0} could prove it."
t_co,5,,,,dammy
t_co,6,,,,dammy
t_co,7,,,,dammy
t_co,8,,,,dammy
t_co_find,0,,,,dammy
t_co_find,1,,,,"You announced your role as {0}.
You also pointed out that {1} is Gnosia."
t_co_find,2,,,,"You announced your role as {0}.
You also pointed out that {1} is Gnosia."
t_co_find,3,,,,dammy
t_co_find,4,,,,dammy
t_co_find,5,,,,dammy
t_co_find,6,,,,dammy
t_co_find,7,,,,dammy
t_co_find,8,,,,dammy
t_co_taiko,0,,,,dammy
t_co_taiko,1,,,Neutral,"You stated that you are the real {0}, and that {1} is a fake."
t_co_taiko,2,,,Neutral,"You stated that you are the real {0}, and that {1} is a fake."
t_co_taiko,3,,,,dammy
t_co_taiko,4,,,Neutral,"You stated that you are also {0}, and that like {1}, you couldn't be Gnosia."
t_co_taiko,5,,,,dammy
t_co_taiko,6,,,,dammy
t_co_taiko,7,,,,dammy
t_co_taiko,8,,,,dammy
t_co_req,0,,,,You urged the {0} to come forward.
t_co_after,0,,,,Only {1} claimed the role of {0}.
t_co_after,1,,,,{1} claimed the role of {0}.
t_co_after,2,,,,{1} claimed the role of {0}.
t_uranai_o,0,,,,"As Engineer,
"
t_uranai_s,0,,,,"As Engineer,
"
